review_id,review_text,star_rating,true_label
377,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
378,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
379,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
380,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
381,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
382,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
383,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
384,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
385,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
386,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
387,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
388,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
389,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
390,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
391,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
392,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
393,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
394,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
395,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
396,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
397,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
398,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
399,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
400,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
401,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
402,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
403,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
404,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
405,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
406,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
407,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
408,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
409,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
410,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
411,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
412,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
413,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
414,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
415,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
416,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
417,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
418,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
419,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
420,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
421,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
422,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
423,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
424,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
425,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
426,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
427,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
428,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
429,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
430,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
431,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
432,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
433,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
434,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
435,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
436,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
437,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
438,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
439,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
440,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
441,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
442,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
443,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
444,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
445,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
446,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
447,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
448,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
449,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
450,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
451,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
452,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
453,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
454,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",1,negative
455,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
456,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
457,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
458,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
459,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
